58,389,3,jakt
58,397,1,horn
58,434,2,leksak
58,435,53,amber
58,440,1,shell
58,441,2,spjut
58,444,1,människor
58,445,2,tobak
58,476,3,comb
58,490,2,pil
59,2,145,östergötland
59,3,692,järn
59,5,220,uppland
59,6,168,gotland
59,7,34,västra tollstad
59,8,1,alvastra kloster
59,9,187,okänd fyndort
59,11,24,öland
59,12,711,kärl
59,16,12,gräsgård
59,17,12,eketorps borg
59,18,72,adelsö
59,19,429,brons
59,21,691,keramik
59,22,604,södermanland
59,23,1,vapen
59,24,276,västergötland
59,26,1,dräkt
59,27,82,skåne
59,30,42,småland
59,34,6406,yxa
59,38,351,spik
59,40,260,spänne
59,43,1,metal
59,45,1,teknisk keramik
59,47,58,"björkö, svarta jorden"
59,51,1161,flinta
59,53,190,cu-leg
59,54,343,beslag
59,56,362,glas
59,57,152,silver
59,59,8787,bergart
59,72,2,huvudbonad
59,74,2,slag
59,76,76,lappland
59,77,349,ben
59,80,136,redskap
59,81,616,föremål
59,82,292,nit
59,84,11,stockholm
59,93,98,halland
59,94,429,kniv
59,98,59,guld
59,102,166,trä
59,107,9,"björkö, hemlanden"
59,109,80,bohuslän
59,113,287,ten
59,118,350,pärla
59,120,87,textil
59,125,4,rödgods
59,127,1,runor
59,138,2,lergods
59,140,2,söderköping
59,153,235,nål
59,154,34,västmanland
59,157,1,flint
59,160,121,hästskosöm
59,167,157,blekinge
59,171,4,näsby
59,176,4,kalmar
59,177,108,ångermanland
59,178,1,dräkttillbehör
59,179,1,smycken
59,180,284,fragment
59,182,8,skulptur
59,183,3,hultaby borgruin
59,184,262,ring
59,186,3,eldhandvapen
59,190,253,kam
59,191,3,slottsfjärden
59,193,203,sölja
59,195,4,vallstena
59,198,499,avslag
59,200,35,uppsala
59,205,2,musikinstrument
59,206,1,skrift
59,208,118,mynt
59,211,381,skiffer
59,214,164,hänge
59,218,85,svärd
59,219,39,verktyg
59,223,89,ben/horn
59,233,401,sten
59,236,45,åsele
59,240,6,bräda
59,241,33,porslin
59,246,356,kvarts
59,247,62,fingerring
59,248,1,sverige
59,253,15,jämtland
59,257,164,nyckel
59,258,1,behållare
59,262,557,bryne
59,267,14,närke
59,268,26,otterstad
59,272,321,dolk
59,273,52,fönsterglas
59,274,26,läckö slott
59,275,45,"ångermanälven, hälla, lokal 870"
59,278,15,vadstena
59,280,192,spets
59,292,53,söm
59,294,38,hälsingland
59,295,350,lera
59,301,2,brev
59,303,32,dalarna
59,304,6,skodon
59,305,30,gästrikland
59,307,24,smycke
59,317,14,"broby, alvastra pålbyggnad"
59,318,99,lås
59,319,189,pilspets
59,322,206,skrapa
59,328,160,knapp
59,329,39,norrbotten
59,337,6,planka
59,340,224,bleck
59,345,108,bly
59,346,3,båt
59,351,3,ekerö
59,355,43,armring
59,360,1,broderi
59,361,5,hellvi
59,373,2,väskinde
59,374,16,fat
59,375,56,band
59,376,5,värmland
59,380,162,kvartsit
59,382,3,krus
59,386,66,plåt
59,390,285,sandsten
59,396,3,stengods
59,397,120,horn
59,400,10,dalsland
59,407,1,hemse
59,424,1,märke
59,428,5,grötlingbo
59,431,15,norrköping
59,434,4,leksak
59,439,4,gryta
59,441,39,spjut
59,442,465,bränd lera
59,447,3,köping
59,450,108,bärnsten
59,462,1,skelett
59,465,109,grönsten
59,466,228,turinge
59,467,13,alvastra pålbyggnad
59,468,70,spjutspets
59,469,5,varnhem
59,472,333,slagg
59,474,5,ek
59,475,28,armbygel
59,480,75,läder
59,490,70,pil
59,492,1,ringspänne
59,495,1,halla
59,498,20,spik/nit
59,499,69,koppar
60,1,1,arkeologi
60,12,30,kärl
60,13,163,pottery
60,15,42,ceramics
60,26,6,dräkt
60,34,1,yxa
60,39,391,redskap och verktyg (410)
60,57,19,silver
60,60,8786,vanadisexpeditionen
60,66,3,man
60,67,1,män
60,72,8,huvudbonad
60,77,1,ben
60,83,2,kvinna
60,88,201,konst (530)
60,98,24,guld
60,105,3,hus
60,116,1,barn
60,120,1,textil
60,122,305,kroppens prydnande och vård (300)
60,133,19,hantverk
60,137,230,smycken (301)
60,141,254,kärl och behållare (415)
60,143,1,bone
60,145,14,vapen (411)
60,161,71,bildkonst (532)
60,168,2,fiske
60,179,2,smycken
60,207,57,trosföreställningar (770)
60,219,3,verktyg
60,227,1,djur
60,229,283,religonsutövning (780)
60,231,109,"textil, skinn och fibrer (280)"
60,233,1,sten
60,235,90,redskap i allmänhet (412)
60,258,1,behållare
60,265,1,amerika
60,271,37,heliga föremål och platser (778)
60,280,1,spets
60,291,74,dräkt (290)
60,298,1,båtar
60,307,2,smycke
60,314,4,"samlande, jakt och fiske (220)"
60,325,24,död (760)
60,346,2,båt
60,354,1,modell
60,362,31,arkeologi och historia (170)
60,364,31,arkeologi (172)
60,374,7,fat
60,389,1,jakt
60,394,182,utrustning och skötsel av byggnader (350)
60,397,1,horn
60,406,55,dräkt (291)
60,413,11,begravning (764)
60,418,1,jakt och fångst till lands (224)
60,427,121,konsthantverk och formgivning (531)
60,441,2,spjut
60,444,1,människor
60,453,5,matlagning
60,460,48,bearbetning av råämnen (320)
60,487,153,"drikker, nytelsesmidler og legemidler (no) (270)"
60,491,166,ritual (788)
61,1,5230,arkeologi
61,4,3228,etnografi
61,13,4169,pottery
61,23,418,vapen
61,37,164,förvaring
61,61,8623,"nimuendaju, kurt"
61,62,8623,"unckel, curt"
61,72,3,huvudbonad
61,80,126,redskap
61,119,1,porträtt
61,123,115,aashaug
61,159,14,fjärrstridsvapen
61,168,11,fiske
61,179,37,smycken
61,205,98,musikinstrument
61,265,28,amerika
61,269,5,personliga föremål
61,307,93,smycke
61,323,26,redskap och utrustning
61,327,2,fotbeklädnad
61,346,3,båt
61,389,11,jakt
61,434,17,leksak
62,1,5230,arkeologi
62,4,3228,etnografi
62,13,4169,pottery
62,23,418,vapen
62,37,164,förvaring
62,61,8623,"nimuendaju, kurt"
62,62,8623,"unckel, curt"
62,72,3,huvudbonad
62,80,126,redskap
62,119,1,porträtt
62,123,115,aashaug
62,159,14,fjärrstridsvapen
62,168,11,fiske
62,179,37,smycken
62,205,98,musikinstrument
62,265,28,amerika
62,269,5,personliga föremål
62,307,93,smycke
62,323,26,redskap och utrustning
62,327,2,fotbeklädnad
62,346,3,båt
62,389,11,jakt
62,434,17,leksak
63,1,7240,arkeologi
63,12,43,kärl
63,13,1228,pottery
63,21,65,keramik
63,35,1,vessel
63,63,8600,utgrävningar i teotihuacan
63,67,1,män
63,73,1,kvinnor
63,77,5,ben
63,83,3,kvinna
63,88,103,konst (530)
63,105,2,hus
63,118,1,pärla
63,120,2,textil
63,133,2,hantverk
63,161,103,bildkonst (532)
63,180,1,fragment
63,182,3,skulptur
63,188,1,spel
63,197,70,byggnad
63,250,1,reklam
63,281,2,mänskliga kvarlevor
63,290,11,väggdekoration
63,306,7,natur
63,322,1,skrapa
63,325,19,död (760)
63,366,5,kyrka
63,413,19,begravning (764)
63,462,7,skelett
64,10,575,östasien
64,13,1,pottery
64,15,50,ceramics
64,26,1,dräkt
64,28,181,bronze
64,32,56,ceramic
64,41,49,earthenware
64,43,192,metal
64,44,192,금속 金屬
64,46,50,도자기 陶磁器
64,48,181,동제 銅製
64,55,18,centralasien
64,64,8491,"siren, osvald"
64,65,8379,osvald siren
64,91,160,världsarv
64,102,1,trä
64,111,12,household utensil
64,112,12,가정용구 家庭用具
64,116,1,barn
64,155,93,graphics
64,156,93,시각예술 視角藝術
64,180,21,fragment
64,182,1,skulptur
64,227,34,djur
64,233,16,sten
64,242,37,weapon
64,249,37,무기 武器
64,298,3,båtar
64,309,2,porcelain
64,311,2,백자 白磁
64,332,1958,peking
64,379,5,textile
64,453,5,matlagning
65,10,575,östasien
65,13,1,pottery
65,15,50,ceramics
65,26,1,dräkt
65,28,181,bronze
65,32,56,ceramic
65,41,49,earthenware
65,43,192,metal
65,44,192,금속 金屬
65,46,50,도자기 陶磁器
65,48,181,동제 銅製
65,55,18,centralasien
65,64,8379,"siren, osvald"
65,65,8379,osvald siren
65,91,160,världsarv
65,102,1,trä
65,111,12,household utensil
65,112,12,가정용구 家庭用具
65,116,1,barn
65,155,93,graphics
65,156,93,시각예술 視角藝術
65,180,21,fragment
65,182,1,skulptur
65,227,34,djur
65,233,16,sten
65,242,37,weapon
65,249,37,무기 武器
65,298,3,båtar
65,309,2,porcelain
65,311,2,백자 白磁
65,332,1946,peking
65,379,5,textile
65,453,5,matlagning
66,12,4,kärl
66,13,1,pottery
66,15,1,ceramics
66,19,6,brons
66,21,1,keramik
66,23,16,vapen
66,25,2,erland nordenskiöld
66,26,1975,dräkt
66,29,145,uniform
66,33,1,sven hedin
66,34,4,yxa
66,36,3,heminredning
66,56,4,glas
66,60,3,vanadisexpeditionen
66,66,8067,man
66,67,84,män
66,72,94,huvudbonad
66,73,447,kvinnor
66,77,1,ben
66,80,9,redskap
66,83,2285,kvinna
66,84,1,stockholm
66,88,1,konst (530)
66,94,5,kniv
66,104,13,utbildning
66,105,454,hus
66,108,4,handel
66,116,691,barn
66,119,765,porträtt
66,120,6,textil
66,126,2,konst
66,130,13,möbler
66,133,7,hantverk
66,136,301,byggnader
66,142,4,apotek
66,143,1,bone
66,146,1,topografi
66,161,1,bildkonst (532)
66,163,2,equmeniakyrkan
66,164,2,s. m. f.
66,165,2,s.m.f.
66,166,2,svenska missionskyrkan
66,167,13,blekinge
66,168,82,fiske
66,169,126,interiör
66,178,1,dräkttillbehör
66,179,1,smycken
66,180,1,fragment
66,181,1,kvinnokläder
66,182,6,skulptur
66,184,2,ring
66,188,2,spel
66,189,253,gruppfoto
66,197,299,byggnad
66,199,396,gruppbild
66,201,1637,visitkort
66,205,46,musikinstrument
66,206,1,skrift
66,209,8,bildkonst
66,218,8,svärd
66,219,9,verktyg
66,220,1,adolf erik nordenskiöld
66,221,1,adolf nordenskiöld
66,222,44,vattendrag
66,227,123,djur
66,233,8,sten
66,234,1791,personnamn
66,241,1,porslin
66,244,1,huvudbonader
66,250,4,reklam
66,254,1,folkdräkter
66,265,7,amerika
66,279,5,statens etnografiska museums expedition till mexico 1934-35.
66,280,1,spets
66,284,1,edward laman
66,285,10,träbearbetning
66,298,13,båtar
66,304,1,skodon
66,306,185,natur
66,307,3,smycke
66,320,15,detaljhandel
66,326,3,hertig larson
66,335,1,konstnärer
66,338,7,k. g. lindblom
66,346,89,båt
66,347,1,kyrkor
66,348,1,fjällnatur
66,354,4,modell
66,356,2,servering
66,358,141,fritid
66,360,1,broderi
66,363,43,personer
66,366,36,kyrka
66,369,4,metallhantverk
66,374,1,fat
66,381,1,snickeri
66,384,247,flicka
66,389,3,jakt
66,391,2,museer
66,397,2,horn
66,399,34,bostad
66,419,1,skomakeri
66,429,1,drycker
66,431,1,norrköping
66,433,19,svenska biologiska expeditionen till australien
66,434,1,leksak
66,436,1,förtäring
66,438,16,industri
66,441,4,spjut
66,444,21,människor
66,445,1,tobak
66,446,31,bröllop
66,452,293,pojke
66,453,2,matlagning
66,456,122,arbete
66,462,1,skelett
66,481,1,lindh
66,489,1,väskor
66,490,5,pil
66,499,1,koppar
66,500,1,sjukvård
67,12,2,kärl
67,23,20,vapen
67,26,13,dräkt
67,29,89,uniform
67,33,1,sven hedin
67,34,7,yxa
67,56,9,glas
67,60,1,vanadisexpeditionen
67,63,1,utgrävningar i teotihuacan
67,66,84,man
67,67,8003,män
67,72,38,huvudbonad
67,73,3611,kvinnor
67,80,45,redskap
67,81,1,föremål
67,83,285,kvinna
67,90,2,leksaker
67,94,2,kniv
67,104,3,utbildning
67,105,789,hus
67,108,3,handel
67,116,1049,barn
67,119,152,porträtt
67,120,2,textil
67,126,4,konst
67,130,10,möbler
67,133,8,hantverk
67,136,557,byggnader
67,144,4,konsthantverk
67,158,2,fotografering
67,168,31,fiske
67,169,113,interiör
67,179,2,smycken
67,182,6,skulptur
67,188,2,spel
67,189,1337,gruppfoto
67,190,1,kam
67,197,486,byggnad
67,199,1371,gruppbild
67,205,160,musikinstrument
67,213,4,gustav vi adolf
67,218,2,svärd
67,219,17,verktyg
67,222,21,vattendrag
67,227,233,djur
67,228,1,reportage
67,233,10,sten
67,240,1,bräda
67,241,3,porslin
67,244,1,huvudbonader
67,247,1,fingerring
67,250,24,reklam
67,254,42,folkdräkter
67,259,1,beklädnad
67,265,4,amerika
67,272,2,dolk
67,280,1,spets
67,298,26,båtar
67,301,5,brev
67,306,242,natur
67,307,4,smycke
67,312,1,belysning
67,330,6,artists@eng
67,335,6,konstnärer
67,338,10,k. g. lindblom
67,346,95,båt
67,347,18,kyrkor
67,354,1,modell
67,356,5,servering
67,358,273,fritid
67,363,457,personer
67,366,133,kyrka
67,367,1,fåglar
67,374,1,fat
67,381,8,snickeri
67,384,58,flicka
67,389,15,jakt
67,397,1,horn
67,433,6,svenska biologiska expeditionen till australien
67,434,1,leksak
67,438,74,industri
67,440,1,shell
67,441,4,spjut
67,444,28,människor
67,446,55,bröllop
67,452,86,pojke
67,453,1,matlagning
67,456,413,arbete
67,458,1,klänningar
67,481,583,lindh
67,489,1,väskor
68,1,783,arkeologi
68,13,41,pottery
68,23,1,vapen
68,25,5241,erland nordenskiöld
68,39,3,redskap och verktyg (410)
68,49,7420,eric von rosen
68,52,7420,"von rosen, eric"
68,68,7887,chaco-cordiller-expeditionen
68,122,24,kroppens prydnande och vård (300)
68,137,14,smycken (301)
68,141,3,kärl och behållare (415)
68,197,1,byggnad
68,291,2,dräkt (290)
68,325,58,död (760)
68,362,15,arkeologi och historia (170)
68,364,15,arkeologi (172)
68,389,3,jakt
68,406,2,dräkt (291)
68,413,58,begravning (764)
68,490,1,pil
69,23,39,vapen
69,37,3,förvaring
69,69,7800,vapentillbehör
69,80,1,redskap
69,92,9,uniformstillbehör
69,100,16,blankvapen
69,135,2631,ammunition
69,147,12,skjutvapen
69,150,8,jordfynd
69,186,13,eldhandvapen
69,219,86,verktyg
69,280,4,spets
69,297,1,artilleri
69,389,28,jakt
70,4,8,etnografi
70,12,1049,kärl
70,13,1,pottery
70,15,1,ceramics
70,19,1,brons
70,21,29,keramik
70,26,1,dräkt
70,28,1,bronze
70,36,4,heminredning
70,37,1094,förvaring
70,43,1,metal
70,56,156,glas
70,57,2,silver
70,70,7247,husgeråd
70,75,1,hemslöjd
70,77,3,ben
70,80,7,redskap
70,85,6,samisk historia
70,86,9,samfund : skolväsen : undervisningsmateriel
70,90,181,leksaker
70,94,1,kniv
70,95,1,undervisningsmateriel
70,101,1,vävning
70,102,1097,trä
70,104,1,utbildning
70,106,1,undervisningsväsen
70,110,1,teaching - aids and devices@eng
70,120,1,textil
70,121,1,läromedel
70,133,41,hantverk
70,138,12,lergods
70,144,13,konsthantverk
70,150,8,jordfynd
70,152,1,hantverk och industri
70,163,1,equmeniakyrkan
70,164,1,s. m. f.
70,165,1,s.m.f.
70,166,1,svenska missionskyrkan
70,169,1,interiör
70,188,2,spel
70,205,1,musikinstrument
70,219,1,verktyg
70,224,1,lekar
70,228,5,reportage
70,241,82,porslin
70,258,1083,behållare
70,261,1237,utrustning
70,280,1,spets
70,296,5,prydnadsföremål
70,307,1,smycke
70,320,1,detaljhandel
70,356,171,servering
70,374,323,fat
70,379,1,textile
70,381,1,snickeri
70,382,11,krus
70,389,1,jakt
70,396,1,stengods
70,397,23,horn
70,429,64,drycker
70,436,123,förtäring
70,439,35,gryta
70,453,80,matlagning
70,462,3,skelett
70,463,1049,förvaringskärl
70,479,1,"födans förvaring, transport : flaskor"
70,499,75,koppar
71,3,3,järn
71,13,7,pottery
71,15,8,ceramics
71,20,3,iron
71,21,6,keramik
71,23,7,vapen
71,25,1,erland nordenskiöld
71,26,10,dräkt
71,28,40,bronze
71,31,6,clay
71,34,1,yxa
71,42,1,burnt clay
71,51,1,flinta
71,56,4,glas
71,58,6839,glass
71,71,7475,bead
71,72,1,huvudbonad
71,77,2,ben
71,80,2,redskap
71,83,3,kvinna
71,94,1,kniv
71,98,1,guld
71,116,2,barn
71,118,11,pärla
71,120,2,textil
71,143,22,bone
71,157,1,flint
71,168,3,fiske
71,170,5,antler
71,175,20,copper alloy
71,188,1,spel
71,190,3,kam
71,205,7,musikinstrument
71,219,5,verktyg
71,220,1,adolf erik nordenskiöld
71,221,1,adolf nordenskiöld
71,233,2,sten
71,242,7,weapon
71,245,2488,segmenterad
71,279,1,statens etnografiska museums expedition till mexico 1934-35.
71,280,7,spets
71,307,3,smycke
71,334,1946,cylindrisk ände
71,346,3,båt
71,354,2,modell
71,359,1824,micro bead
71,379,4,textile
71,389,4,jakt
71,397,2,horn
71,434,3,leksak
71,435,206,amber
71,440,2,shell
71,441,3,spjut
71,445,3,tobak
71,476,3,comb
71,490,3,pil
72,1,18,arkeologi
72,3,3,järn
72,4,710,etnografi
72,5,4,uppland
72,12,2,kärl
72,13,2,pottery
72,15,2,ceramics
72,18,4,adelsö
72,19,8,brons
72,20,1,iron
72,21,3,keramik
72,23,3,vapen
72,26,122,dräkt
72,29,4067,uniform
72,33,1,sven hedin
72,34,1,yxa
72,37,18,förvaring
72,38,2,spik
72,40,1,spänne
72,43,1,metal
72,49,8,eric von rosen
72,50,2,mode
72,51,1,flinta
72,53,1,cu-leg
72,54,1,beslag
72,56,3,glas
72,57,5,silver
72,58,1,glass
72,59,2,bergart
72,60,8,vanadisexpeditionen
72,61,3,"nimuendaju, kurt"
72,62,3,"unckel, curt"
72,66,94,man
72,67,38,män
72,71,1,bead
72,72,7473,huvudbonad
72,73,14,kvinnor
72,77,2,ben
72,79,1,h. r. wahlen
72,80,1,redskap
72,81,2,föremål
72,82,1,nit
72,83,52,kvinna
72,88,1,konst (530)
72,92,1275,uniformstillbehör
72,94,3,kniv
72,96,5,j. g. andersson
72,97,5,kina-gunnar
72,98,1,guld
72,102,2,trä
72,105,16,hus
72,108,1,handel
72,113,1,ten
72,116,25,barn
72,118,3,pärla
72,119,4,porträtt
72,120,30,textil
72,123,65,aashaug
72,133,1,hantverk
72,136,1,byggnader
72,153,2,nål
72,163,12,equmeniakyrkan
72,164,12,s. m. f.
72,165,12,s.m.f.
72,166,12,svenska missionskyrkan
72,168,2,fiske
72,178,3,dräkttillbehör
72,179,6,smycken
72,180,1,fragment
72,184,4,ring
72,190,2,kam
72,193,1,sölja
72,197,4,byggnad
72,203,5,allmoge
72,205,6,musikinstrument
72,207,1,trosföreställningar (770)
72,208,1,mynt
72,211,1,skiffer
72,214,1,hänge
72,218,6,svärd
72,219,19,verktyg
72,223,1,ben/horn
72,227,3,djur
72,228,1,reportage
72,229,1,religonsutövning (780)
72,231,9,"textil, skinn och fibrer (280)"
72,233,3,sten
72,247,1,fingerring
72,257,1,nyckel
72,262,1,bryne
72,265,3,amerika
72,269,727,personliga föremål
72,271,1,heliga föremål och platser (778)
72,272,1,dolk
72,279,11,statens etnografiska museums expedition till mexico 1934-35.
72,280,2,spets
72,281,1,mänskliga kvarlevor
72,284,1,edward laman
72,291,9,dräkt (290)
72,295,1,lera
72,296,1,prydnadsföremål
72,307,24,smycke
72,318,1,lås
72,321,2,kvinnoklädsel
72,328,4,knapp
72,339,4,"björkö, norr om borg"
72,340,1,bleck
72,345,2,bly
72,346,1,båt
72,354,1,modell
72,355,1,armring
72,374,1,fat
72,375,4,band
72,379,2,textile
72,384,10,flicka
72,386,6,plåt
72,389,18,jakt
72,390,1,sandsten
72,397,1,horn
72,406,9,dräkt (291)
72,424,247,märke
72,437,49,uniform och utrustning
72,441,16,spjut
72,442,1,bränd lera
72,445,1,tobak
72,450,1,bärnsten
72,452,9,pojke
72,456,3,arbete
72,468,1,spjutspets
72,472,1,slagg
72,475,1,armbygel
72,476,1,comb
72,480,2,läder
72,489,1,väskor
72,490,7,pil
72,491,1,ritual (788)
72,499,1,koppar
72,500,1,sjukvård
73,1,1,arkeologi
73,2,1,östergötland
73,12,5,kärl
73,21,2,keramik
73,23,2,vapen
73,26,10,dräkt
73,29,9,uniform
73,34,2,yxa
73,50,2,mode
73,56,4,glas
73,63,1,utgrävningar i teotihuacan
73,66,447,man
73,67,3610,män
73,72,14,huvudbonad
73,73,7449,kvinnor
73,75,1,hemslöjd
73,80,19,redskap
73,81,1,föremål
73,83,111,kvinna
73,90,3,leksaker
73,101,7,vävning
73,104,2,utbildning
73,105,803,hus
73,108,3,handel
73,116,1445,barn
73,119,179,porträtt
73,120,7,textil
73,130,15,möbler
73,133,22,hantverk
73,136,458,byggnader
73,144,1,konsthantverk
73,168,9,fiske
73,169,111,interiör
73,179,1,smycken
73,184,1,ring
73,188,2,spel
73,189,1187,gruppfoto
73,190,1,kam
73,197,424,byggnad
73,199,1346,gruppbild
73,205,110,musikinstrument
73,206,1,skrift
73,218,2,svärd
73,222,17,vattendrag
73,227,180,djur
73,233,9,sten
73,240,1,bräda
73,241,2,porslin
73,244,1,huvudbonader
73,247,1,fingerring
73,254,69,folkdräkter
73,265,4,amerika
73,280,2,spets
73,283,3,textilier
73,298,18,båtar
73,301,1,brev
73,306,280,natur
73,307,6,smycke
73,328,1,knapp
73,330,4,artists@eng
73,335,4,konstnärer
73,338,3,k. g. lindblom
73,346,60,båt
73,347,19,kyrkor
73,356,3,servering
73,358,264,fritid
73,363,449,personer
73,366,127,kyrka
73,374,2,fat
73,378,1,byggnadsdelar
73,384,118,flicka
73,433,2,svenska biologiska expeditionen till australien
73,438,3,industri
73,444,30,människor
73,445,1,tobak
73,446,65,bröllop
73,452,89,pojke
73,453,1,matlagning
73,456,169,arbete
73,458,3,klänningar
73,481,335,lindh
73,489,1,väskor
73,490,1,pil
74,3,3,järn
74,5,1,uppland
74,12,3,kärl
74,19,3,brons
74,20,81,iron
74,21,3,keramik
74,23,1,vapen
74,28,1,bronze
74,31,83,clay
74,34,1,yxa
74,38,3,spik
74,40,2,spänne
74,42,3,burnt clay
74,51,2,flinta
74,53,2,cu-leg
74,54,3,beslag
74,56,2,glas
74,57,2,silver
74,58,46,glass
74,59,2,bergart
74,74,7229,slag
74,77,3,ben
74,81,3,föremål
74,82,3,nit
74,84,1,stockholm
74,94,2,kniv
74,98,1,guld
74,102,2,trä
74,113,2,ten
74,118,2,pärla
74,120,3,textil
74,143,1,bone
74,153,2,nål
74,160,2,hästskosöm
74,175,1,copper alloy
74,180,3,fragment
74,184,2,ring
74,190,1,kam
74,193,2,sölja
74,198,2,avslag
74,208,3,mynt
74,211,2,skiffer
74,214,2,hänge
74,233,2,sten
74,241,1,porslin
74,246,2,kvarts
74,247,1,fingerring
74,251,1,organic material
74,256,1,"stockholm, historiska museets stora innergård"
74,257,2,nyckel
74,258,1,behållare
74,262,1,bryne
74,265,1,amerika
74,292,2,söm
74,295,2,lera
74,301,1,brev
74,307,1,smycke
74,318,1,lås
74,319,1,pilspets
74,322,1,skrapa
74,328,2,knapp
74,340,3,bleck
74,345,2,bly
74,374,1,fat
74,375,1,band
74,386,1,plåt
74,390,1,sandsten
74,396,1,stengods
74,397,2,horn
74,434,1,leksak
74,442,1,bränd lera
74,450,1,bärnsten
74,468,1,spjutspets
74,472,3,slagg
74,480,3,läder
74,490,2,pil
74,499,2,koppar
75,12,3,kärl
75,21,1,keramik
75,26,1333,dräkt
75,36,4103,heminredning
75,37,5,förvaring
75,70,1,husgeråd
75,73,1,kvinnor
75,75,7124,hemslöjd
75,80,1,redskap
75,83,1,kvinna
75,90,9,leksaker
75,101,4727,vävning
75,120,1,textil
75,123,2,aashaug
75,130,23,möbler
75,133,6,hantverk
75,144,94,konsthantverk
75,158,620,fotografering
75,178,13,dräkttillbehör
75,182,11,skulptur
75,192,3,hemtextilier
75,203,6,allmoge
75,205,2,musikinstrument
75,206,8,skrift
75,209,9,bildkonst
75,210,31,textila tekniker
75,219,1,verktyg
75,227,1,djur
75,250,2,reklam
75,258,17,behållare
75,285,11,träbearbetning
75,312,14,belysning
75,320,1,detaljhandel
75,321,970,kvinnoklädsel
75,358,1,fritid
75,360,433,broderi
75,363,1,personer
75,369,1,metallhantverk
75,429,2,drycker
75,445,1,tobak
75,446,7,bröllop
75,453,5,matlagning
75,456,1,arbete
75,457,1,skolväsen
76,2,36,östergötland
76,3,153,järn
76,5,82,uppland
76,6,68,gotland
76,7,3,västra tollstad
76,8,2,alvastra kloster
76,9,120,okänd fyndort
76,11,36,öland
76,12,47,kärl
76,16,1,gräsgård
76,18,7,adelsö
76,19,100,brons
76,21,43,keramik
76,22,58,södermanland
76,23,1,vapen
76,24,45,västergötland
76,27,43,skåne
76,30,41,småland
76,34,51,yxa
76,38,2,spik
76,40,35,spänne
76,47,5,"björkö, svarta jorden"
76,51,308,flinta
76,53,53,cu-leg
76,54,49,beslag
76,56,12,glas
76,57,29,silver
76,59,76,bergart
76,76,7041,lappland
76,77,37,ben
76,80,243,redskap
76,81,50,föremål
76,82,5,nit
76,84,19,stockholm
76,93,15,halland
76,94,59,kniv
76,102,19,trä
76,109,13,bohuslän
76,113,2,ten
76,118,15,pärla
76,120,5,textil
76,140,1,söderköping
76,153,1,nål
76,154,11,västmanland
76,167,10,blekinge
76,171,3,näsby
76,177,21,ångermanland
76,180,7,fragment
76,183,1,hultaby borgruin
76,184,11,ring
76,190,4,kam
76,193,7,sölja
76,195,8,vallstena
76,198,582,avslag
76,200,6,uppsala
76,211,258,skiffer
76,214,47,hänge
76,218,1,svärd
76,219,3,verktyg
76,223,8,ben/horn
76,233,17,sten
76,236,2596,åsele
76,237,8,visby
76,246,312,kvarts
76,247,12,fingerring
76,248,30,sverige
76,253,16,jämtland
76,257,4,nyckel
76,262,31,bryne
76,267,12,närke
76,268,2,otterstad
76,272,10,dolk
76,274,1,läckö slott
76,275,2261,"ångermanälven, hälla, lokal 870"
76,276,1,nyköping
76,280,170,spets
76,294,24,hälsingland
76,295,6,lera
76,303,4,dalarna
76,304,1,skodon
76,305,6,gästrikland
76,307,1,smycke
76,318,1,lås
76,319,35,pilspets
76,322,983,skrapa
76,328,2,knapp
76,329,29,norrbotten
76,340,4,bleck
76,345,11,bly
76,346,3,båt
76,348,1,fjällnatur
76,355,9,armring
76,373,3,väskinde
76,374,1,fat
76,376,11,värmland
76,380,995,kvartsit
76,382,1,krus
76,390,28,sandsten
76,397,42,horn
76,400,9,dalsland
76,404,2,ryssland
76,428,1,grötlingbo
76,431,2,norrköping
76,439,1,gryta
76,441,2,spjut
76,442,2,bränd lera
76,447,9,köping
76,449,1,skanör m. falsterbo
76,465,16,grönsten
76,468,11,spjutspets
76,469,2,varnhem
76,472,2,slagg
76,475,1,armbygel
76,490,12,pil
76,492,15,ringspänne
76,495,2,halla
76,499,1,koppar
77,1,4,arkeologi
77,2,970,östergötland
77,3,944,järn
77,5,1501,uppland
77,6,805,gotland
77,7,640,västra tollstad
77,8,156,alvastra kloster
77,9,42,okänd fyndort
77,11,158,öland
77,12,757,kärl
77,13,4,pottery
77,15,4,ceramics
77,16,92,gräsgård
77,17,91,eketorps borg
77,18,767,adelsö
77,19,675,brons
77,20,2,iron
77,21,695,keramik
77,22,109,södermanland
77,23,14,vapen
77,24,140,västergötland
77,26,5,dräkt
77,27,93,skåne
77,28,1,bronze
77,29,1,uniform
77,30,278,småland
77,34,216,yxa
77,37,3,förvaring
77,38,494,spik
77,40,428,spänne
77,43,2,metal
77,45,1,teknisk keramik
77,47,707,"björkö, svarta jorden"
77,51,468,flinta
77,53,233,cu-leg
77,54,630,beslag
77,56,604,glas
77,57,244,silver
77,58,2,glass
77,59,349,bergart
77,60,1,vanadisexpeditionen
77,63,5,utgrävningar i teotihuacan
77,66,1,man
77,70,3,husgeråd
77,71,2,bead
77,72,2,huvudbonad
77,74,3,slag
77,76,37,lappland
77,77,7027,ben
77,80,97,redskap
77,81,888,föremål
77,82,505,nit
77,83,5,kvinna
77,84,420,stockholm
77,93,23,halland
77,94,593,kniv
